Text,Tag
"<sentence id=""s594"">The Second Information Memorandum was on the table at all of the presentations.</sentence>",
"<sentence id=""s595"">123 Alfred Wong accepts that in the months of April and May 2005 concerns were expressed by Board members about the issuing of promissory notes having regard to the recognition that the pilot plant was proving to be more expensive to operate than anticipated and was affecting GPEL's capacity to undertake other projects.</sentence>",
"<sentence id=""s596"">Alfred Wong accepts that he was at a special meeting of the Board at GPEL on 11 May 2005 when the directors resolved that there would be a 'freeze' on raising any more money by the issue of promissory notes.</sentence>",
"<sentence id=""s597"">Alfred Wong says in his affidavit filed 19 July 2006 that it was 'in any event necessary to review the First Information Memorandum to ensure its currency before any further promissory note offers were put to the market' .</sentence>",
"<sentence id=""s598"">As a result, the Second Information Memorandum was developed.</sentence>",
"<sentence id=""s599"">On 19 August 2005, Lielkajis conducted in Brisbane the first of the seminars at which the Second Information Memorandum was available for collection by potential subscribers.</sentence>",
"<sentence id=""s600"">The proposal to distribute the Second Information Memorandum was not put to a meeting of directors to determine whether the circumstances that led the Board to place a freeze on 11 May 2005 on raising money from the public by promissory notes had been resolved to the satisfaction of the Board.</sentence>",
"<sentence id=""s601"">Nor was a proposal put to the Board that GPEL ought to formulate a Second Information Memorandum and distribute the Memorandum at a series of presentations in the public arena by way of an understated or 'soft' marketing of a GPEL product namely, a new class of promissory notes.</sentence>",
"<sentence id=""s602"">124 The circumstances that led the Board to place a freeze on the issue of promissory notes included these matters.</sentence>",
"<sentence id=""s603"">At the Board meeting on 11 May 2005, Peter Gan presented a Capital Management Plan for the period May to August 2005.</sentence>",
"<sentence id=""s604"">Initially, $1M would be drawn down under the Richland facility which would be used to pay TechComm $400,000 and trade creditors $500,000 (other than related parties).</sentence>",
"<sentence id=""s605"">Peter Gan recommended that $413,000 of related party claims be converted to equity.</sentence>",
"<sentence id=""s606"">The monthly 'cash burn rate' would be approximately $275,000 until August 2005.</sentence>",
"<sentence id=""s607"">The plan put to the directors was to 'progressively pay off the payables using the funds received from the promissory notes, Cornell Capital and also the Richland credit facility whenever there is a shortfall' .</sentence>",
"<sentence id=""s608"">The minutes of the meeting record the concerns expressed by Richard Nott, in these terms: 'Richard was concerned that the Information Memorandum on the promissory notes, state that the promissory notes were being issued for the purpose of financing capital projects but instead were being used to fund the operating expenses of the company.</sentence>",
"<sentence id=""s609"">Also from a Trade Practices Act point of view, it should be clearly spelt out especially since it looks unlikely that the Company would be able to repay the debt in two years time when they all mature.</sentence>",
"<sentence id=""s610"">This is tantamount to Misleading and Deceptive Conduct because we are just rearranging the debt.</sentence>",
"<sentence id=""s611"">' 125 In addition, the minutes report observations by Robert Patterson in these terms: 'Robert too stressed how uncomfortable he was with taking monies from those subscribing to the promissory notes.</sentence>",
"<sentence id=""s612"">The management's presentation is a complete sea change in direction and until the company's strategy is crystallised, GPE shouldn't be borrowing any more money from outsiders other than Richland as Richland is an informed lender.</sentence>",
"<sentence id=""s613"">' 126 Peter Gan outlined the elements of the Capital Management Plan and suggested that the feasibility of particular projects ought to be further evaluated in 30 days.</sentence>",
"<sentence id=""s614"">127 The minutes record that: 'Robert again stressed that he was concerned and is very disappointed that up until now, there have been all these strategies floating around and yet no decision has been made to date and in his opinion, 30 days is too long especially if we are still planning to borrow from promissory note subscribers and Richland.</sentence>",
"<sentence id=""s615"">This is unacceptable when we do not know which direction the company is heading'.</sentence>",
"<sentence id=""s616"">",
" 128 In relation to the promissory notes, the minutes of the meeting record Richard Nott's observations in these terms: 'Richard also recommended that the promissory note Information Memorandum and Term Sheet should also be carefully reviewed by a wider group of professionals such as lawyers and auditors before being endorsed by the Board.</sentence>",
"<sentence id=""s617"">In response to the questions raised over the Richland loan, Alfred informed the Board that the loan has a fixed and floating charge over GPE's assets and is only ranked behind the loan facility from Investec Bank.</sentence>",
"<sentence id=""s618"">However, Richard's concern was that the funds raised through the promissory notes were being used to retire the Richland loan instead of being used for capital projects.</sentence>",
"<sentence id=""s619"">Alfred summed up the decisions made thus far: a freeze on borrowing any more money from promissory notes until there is a firm decision on the company's strategy.</sentence>",
"<sentence id=""s620"">The promissory note Information Memorandum and Term Sheet is to be reviewed by lawyers and auditors before being endorsed by the Board.</sentence>",
"<sentence id=""s621"">' 129 At the meeting of directors on 8 June 2005, the question of the promissory notes was further considered.</sentence>",
"<sentence id=""s622"">The minutes of the meeting record these remarks: 'All monies from promissory notes had been frozen until the Board had approved the company's strategies.</sentence>",
"<sentence id=""s623"">Richard again stressed the importance of being completely open and transparent about the use of the promissory note monies in the Information Memorandum.</sentence>",
